76,1751541529.710952,[37330.0, 37362.0, 35460.0, 37289.0, 37254.0, 34433.0, 36922.0, 35736.0, 37330.0, 36834.0, 36675.0, 35835.0, 37693.0, 36740.0, 37418.0, 36608.0]
80,1751541530.0440266,[37330.0, 37361.0, 35460.0, 37290.0, 37254.0, 34432.0, 36923.0, 35735.0, 37330.0, 36834.0, 36675.0, 35836.0, 37693.0, 36740.0, 37418.0, 36607.0]
84,1751541530.3775623,[37330.0, 37363.0, 35461.0, 37290.0, 37254.0, 34432.0, 36924.0, 35734.0, 37328.0, 36835.0, 36674.0, 35836.0, 37695.0, 36738.0, 37419.0, 36607.0]
88,1751541530.7125304,[37331.0, 37361.0, 35460.0, 37289.0, 37253.0, 34433.0, 36924.0, 35735.0, 37330.0, 36836.0, 36676.0, 35837.0, 37695.0, 36740.0, 37418.0, 36607.0]
92,1751541531.0447361,[37331.0, 37361.0, 35461.0, 37287.0, 37254.0, 34432.0, 36923.0, 35735.0, 37331.0, 36836.0, 36674.0, 35837.0, 37694.0, 36740.0, 37420.0, 36608.0]
96,1751541531.378339,[37330.0, 37361.0, 35461.0, 37288.0, 37254.0, 34433.0, 36923.0, 35735.0, 37330.0, 36837.0, 36675.0, 35836.0, 37695.0, 36741.0, 37419.0, 36608.0]
100,1751541531.7127426,[37330.0, 37362.0, 35460.0, 37288.0, 37254.0, 34433.0, 36924.0, 35735.0, 37330.0, 36836.0, 36675.0, 35837.0, 37693.0, 36739.0, 37417.0, 36607.0]
104,1751541532.0455399,[37331.0, 37361.0, 35460.0, 37289.0, 37255.0, 34433.0, 36923.0, 35735.0, 37328.0, 36835.0, 36676.0, 35837.0, 37693.0, 36738.0, 37420.0, 36607.0]
108,1751541532.3799753,[37331.0, 37362.0, 35460.0, 37289.0, 37255.0, 34433.0, 36924.0, 35734.0, 37329.0, 36836.0, 36675.0, 35836.0, 37695.0, 36740.0, 37420.0, 36607.0]
112,1751541532.7127802,[37332.0, 37362.0, 35461.0, 37288.0, 37252.0, 34434.0, 36923.0, 35735.0, 37328.0, 36837.0, 36675.0, 35835.0, 37694.0, 36741.0, 37420.0, 36608.0]
116,1751541533.0461125,[37331.0, 37361.0, 35459.0, 37290.0, 37254.0, 34433.0, 36923.0, 35736.0, 37330.0, 36836.0, 36676.0, 35837.0, 37697.0, 36739.0, 37420.0, 36608.0]
120,1751541533.379406,[37330.0, 37362.0, 35460.0, 37291.0, 37252.0, 34432.0, 36923.0, 35735.0, 37329.0, 36836.0, 36676.0, 35836.0, 37695.0, 36740.0, 37419.0, 36607.0]
124,1751541533.7129788,[37331.0, 37363.0, 35461.0, 37289.0, 37252.0, 34431.0, 36922.0, 35734.0, 37329.0, 36835.0, 36675.0, 35836.0, 37695.0, 36739.0, 37419.0, 36608.0]
128,1751541534.046328,[37331.0, 37361.0, 35459.0, 37289.0, 37254.0, 34432.0, 36923.0, 35736.0, 37329.0, 36835.0, 36676.0, 35836.0, 37695.0, 36740.0, 37420.0, 36606.0]
132,1751541534.3804433,[37329.0, 37361.0, 35460.0, 37289.0, 37254.0, 34433.0, 36923.0, 35735.0, 37329.0, 36838.0, 36675.0, 35837.0, 37695.0, 36740.0, 37417.0, 36608.0]
136,1751541534.7137887,[37331.0, 37362.0, 35460.0, 37288.0, 37253.0, 34434.0, 36923.0, 35736.0, 37330.0, 36836.0, 36677.0, 35836.0, 37696.0, 36739.0, 37419.0, 36609.0]
140,1751541535.0478213,[37329.0, 37361.0, 35460.0, 37289.0, 37252.0, 34432.0, 36923.0, 35736.0, 37328.0, 36835.0, 36676.0, 35836.0, 37694.0, 36739.0, 37417.0, 36607.0]
144,1751541535.3805592,[37329.0, 37361.0, 35459.0, 37289.0, 37253.0, 34432.0, 36923.0, 35736.0, 37329.0, 36836.0, 36677.0, 35837.0, 37695.0, 36739.0, 37422.0, 36607.0]
148,1751541535.7151089,[37331.0, 37361.0, 35461.0, 37288.0, 37254.0, 34433.0, 36923.0, 35735.0, 37328.0, 36838.0, 36675.0, 35836.0, 37695.0, 36739.0, 37421.0, 36607.0]
152,1751541536.0477138,[37332.0, 37361.0, 35461.0, 37289.0, 37253.0, 34432.0, 36923.0, 35734.0, 37328.0, 36837.0, 36674.0, 35836.0, 37695.0, 36739.0, 37421.0, 36607.0]
156,1751541536.381027,[37331.0, 37362.0, 35460.0, 37287.0, 37253.0, 34433.0, 36924.0, 35735.0, 37327.0, 36836.0, 36676.0, 35838.0, 37697.0, 36738.0, 37421.0, 36606.0]
160,1751541536.7148216,[37330.0, 37361.0, 35461.0, 37290.0, 37253.0, 34434.0, 36924.0, 35735.0, 37330.0, 36837.0, 36675.0, 35836.0, 37696.0, 36739.0, 37418.0, 36610.0]
164,1751541537.0478566,[37330.0, 37361.0, 35461.0, 37289.0, 37254.0, 34433.0, 36924.0, 35736.0, 37329.0, 36837.0, 36676.0, 35837.0, 37697.0, 36738.0, 37421.0, 36609.0]
168,1751541537.3813374,[37330.0, 37361.0, 35460.0, 37289.0, 37254.0, 34433.0, 36923.0, 35735.0, 37328.0, 36837.0, 36675.0, 35836.0, 37694.0, 36738.0, 37418.0, 36608.0]
172,1751541537.7148702,[37331.0, 37360.0, 35460.0, 37288.0, 37254.0, 34433.0, 36924.0, 35735.0, 37330.0, 36837.0, 36675.0, 35836.0, 37693.0, 36740.0, 37419.0, 36608.0]
176,1751541538.0489702,[37331.0, 37363.0, 35460.0, 37289.0, 37254.0, 34433.0, 36925.0, 35735.0, 37330.0, 36836.0, 36675.0, 35837.0, 37695.0, 36740.0, 37417.0, 36608.0]
180,1751541538.3817286,[37330.0, 37361.0, 35460.0, 37288.0, 37253.0, 34433.0, 36922.0, 35735.0, 37330.0, 36836.0, 36676.0, 35836.0, 37695.0, 36738.0, 37418.0, 36608.0]
184,1751541538.7160244,[37332.0, 37360.0, 35461.0, 37287.0, 37254.0, 34433.0, 36924.0, 35735.0, 37330.0, 36834.0, 36675.0, 35836.0, 37695.0, 36739.0, 37418.0, 36608.0]
188,1751541539.0488012,[37331.0, 37362.0, 35459.0, 37290.0, 37254.0, 34433.0, 36924.0, 35737.0, 37328.0, 36837.0, 36675.0, 35837.0, 37697.0, 36739.0, 37420.0, 36608.0]
192,1751541539.3823092,[37330.0, 37361.0, 35461.0, 37289.0, 37255.0, 34432.0, 36923.0, 35736.0, 37329.0, 36836.0, 36673.0, 35835.0, 37694.0, 36740.0, 37419.0, 36607.0]
196,1751541539.7167087,[37329.0, 37361.0, 35460.0, 37288.0, 37255.0, 34432.0, 36923.0, 35736.0, 37330.0, 36836.0, 36675.0, 35836.0, 37694.0, 36739.0, 37419.0, 36606.0]
200,1751541540.0492415,[37330.0, 37362.0, 35460.0, 37288.0, 37254.0, 34432.0, 36922.0, 35735.0, 37330.0, 36836.0, 36674.0, 35835.0, 37694.0, 36740.0, 37420.0, 36606.0]
204,1751541540.3827538,[37330.0, 37360.0, 35460.0, 37287.0, 37254.0, 34433.0, 36922.0, 35735.0, 37330.0, 36835.0, 36675.0, 35837.0, 37694.0, 36739.0, 37419.0, 36606.0]
208,1751541540.716244,[37330.0, 37360.0, 35460.0, 37288.0, 37254.0, 34433.0, 36924.0, 35736.0, 37330.0, 36837.0, 36677.0, 35836.0, 37697.0, 36738.0, 37418.0, 36607.0]
212,1751541541.0506988,[37330.0, 37360.0, 35460.0, 37288.0, 37254.0, 34434.0, 36924.0, 35734.0, 37330.0, 36836.0, 36675.0, 35836.0, 37694.0, 36740.0, 37418.0, 36607.0]
216,1751541541.3836854,[37332.0, 37362.0, 35461.0, 37288.0, 37253.0, 34431.0, 36924.0, 35736.0, 37330.0, 36836.0, 36675.0, 35838.0, 37694.0, 36739.0, 37419.0, 36607.0]
220,1751541541.717386,[37331.0, 37361.0, 35460.0, 37288.0, 37253.0, 34432.0, 36923.0, 35737.0, 37332.0, 36835.0, 36676.0, 35834.0, 37694.0, 36739.0, 37418.0, 36607.0]
224,1751541542.0504036,[37330.0, 37362.0, 35461.0, 37288.0, 37254.0, 34433.0, 36924.0, 35737.0, 37330.0, 36835.0, 36676.0, 35835.0, 37695.0, 36739.0, 37419.0, 36608.0]
228,1751541542.3844638,[37330.0, 37361.0, 35460.0, 37288.0, 37252.0, 34432.0, 36924.0, 35736.0, 37328.0, 36836.0, 36675.0, 35834.0, 37695.0, 36739.0, 37419.0, 36606.0]
232,1751541542.718783,[37329.0, 37362.0, 35461.0, 37286.0, 37254.0, 34432.0, 36924.0, 35735.0, 37328.0, 36837.0, 36675.0, 35835.0, 37695.0, 36738.0, 37419.0, 36608.0]
236,1751541543.0521963,[37330.0, 37362.0, 35460.0, 37286.0, 37255.0, 34433.0, 36926.0, 35737.0, 37330.0, 36837.0, 36676.0, 35836.0, 37696.0, 36739.0, 37419.0, 36607.0]
240,1751541543.386416,[37330.0, 37360.0, 35460.0, 37287.0, 37253.0, 34433.0, 36924.0, 35736.0, 37330.0, 36836.0, 36675.0, 35836.0, 37696.0, 36739.0, 37420.0, 36608.0]
244,1751541543.7182794,[37330.0, 37360.0, 35461.0, 37287.0, 37252.0, 34433.0, 36924.0, 35735.0, 37330.0, 36836.0, 36676.0, 35836.0, 37695.0, 36739.0, 37419.0, 36607.0]
248,1751541544.0522184,[37329.0, 37361.0, 35459.0, 37288.0, 37254.0, 34432.0, 36924.0, 35735.0, 37328.0, 36836.0, 36675.0, 35836.0, 37696.0, 36738.0, 37420.0, 36606.0]
252,1751541544.3853033,[37329.0, 37361.0, 35459.0, 37287.0, 37251.0, 34433.0, 36923.0, 35736.0, 37329.0, 36835.0, 36674.0, 35837.0, 37694.0, 36739.0, 37419.0, 36609.0]
256,1751541544.718696,[37329.0, 37362.0, 35460.0, 37289.0, 37252.0, 34434.0, 36922.0, 35734.0, 37329.0, 36835.0, 36676.0, 35836.0, 37695.0, 36739.0, 37419.0, 36608.0]
260,1751541545.0536916,[37329.0, 37361.0, 35460.0, 37287.0, 37252.0, 34433.0, 36923.0, 35735.0, 37328.0, 36835.0, 36676.0, 35837.0, 37696.0, 36737.0, 37421.0, 36608.0]
264,1751541545.386133,[37330.0, 37361.0, 35459.0, 37287.0, 37253.0, 34433.0, 36923.0, 35733.0, 37329.0, 36838.0, 36674.0, 35837.0, 37695.0, 36739.0, 37418.0, 36608.0]
268,1751541545.7195556,[37330.0, 37362.0, 35460.0, 37289.0, 37254.0, 34435.0, 36925.0, 35734.0, 37330.0, 36835.0, 36675.0, 35837.0, 37695.0, 36739.0, 37420.0, 36608.0]
272,1751541546.054884,[37329.0, 37363.0, 35459.0, 37288.0, 37254.0, 34433.0, 36924.0, 35734.0, 37329.0, 36836.0, 36676.0, 35837.0, 37696.0, 36738.0, 37418.0, 36609.0]
276,1751541546.3868475,[37329.0, 37361.0, 35460.0, 37289.0, 37253.0, 34434.0, 36923.0, 35735.0, 37330.0, 36835.0, 36678.0, 35837.0, 37693.0, 36738.0, 37419.0, 36608.0]
280,1751541546.7204266,[37329.0, 37361.0, 35461.0, 37288.0, 37256.0, 34435.0, 36922.0, 35735.0, 37329.0, 36837.0, 36675.0, 35835.0, 37693.0, 36738.0, 37418.0, 36609.0]
284,1751541547.054667,[37330.0, 37362.0, 35460.0, 37287.0, 37254.0, 34434.0, 36925.0, 35737.0, 37330.0, 36834.0, 36677.0, 35837.0, 37695.0, 36740.0, 37421.0, 36609.0]
288,1751541547.3887348,[37331.0, 37363.0, 35461.0, 37288.0, 37252.0, 34434.0, 36925.0, 35735.0, 37330.0, 36835.0, 36675.0, 35836.0, 37696.0, 36737.0, 37422.0, 36607.0]
292,1751541547.7210915,[37331.0, 37363.0, 35461.0, 37289.0, 37255.0, 34434.0, 36925.0, 35734.0, 37330.0, 36837.0, 36675.0, 35836.0, 37695.0, 36740.0, 37419.0, 36608.0]
296,1751541548.0556624,[37329.0, 37363.0, 35459.0, 37287.0, 37255.0, 34435.0, 36926.0, 35736.0, 37331.0, 36836.0, 36675.0, 35838.0, 37694.0, 36738.0, 37420.0, 36608.0]
300,1751541548.3881311,[37332.0, 37362.0, 35459.0, 37288.0, 37254.0, 34433.0, 36923.0, 35735.0, 37331.0, 36836.0, 36675.0, 35837.0, 37695.0, 36739.0, 37421.0, 36608.0]
304,1751541548.7217586,[37330.0, 37361.0, 35460.0, 37289.0, 37254.0, 34433.0, 36922.0, 35736.0, 37329.0, 36835.0, 36677.0, 35836.0, 37696.0, 36738.0, 37420.0, 36606.0]
308,1751541549.0567431,[37330.0, 37363.0, 35460.0, 37289.0, 37252.0, 34434.0, 36923.0, 35734.0, 37330.0, 36835.0, 36677.0, 35839.0, 37695.0, 36737.0, 37421.0, 36609.0]
312,1751541549.3899076,[37332.0, 37362.0, 35460.0, 37288.0, 37251.0, 34434.0, 36924.0, 35735.0, 37329.0, 36835.0, 36676.0, 35838.0, 37694.0, 36739.0, 37420.0, 36607.0]
316,1751541549.7238042,[37331.0, 37361.0, 35459.0, 37288.0, 37253.0, 34435.0, 36923.0, 35735.0, 37330.0, 36835.0, 36675.0, 35837.0, 37696.0, 36740.0, 37423.0, 36608.0]
320,1751541550.0572681,[37330.0, 37363.0, 35458.0, 37289.0, 37252.0, 34434.0, 36924.0, 35734.0, 37329.0, 36836.0, 36675.0, 35837.0, 37693.0, 36739.0, 37421.0, 36606.0]
324,1751541550.3901556,[37331.0, 37362.0, 35459.0, 37290.0, 37251.0, 34435.0, 36924.0, 35736.0, 37330.0, 36836.0, 36675.0, 35838.0, 37694.0, 36739.0, 37421.0, 36608.0]
328,1751541550.7259302,[37330.0, 37362.0, 35461.0, 37289.0, 37252.0, 34433.0, 36923.0, 35735.0, 37328.0, 36837.0, 36676.0, 35838.0, 37697.0, 36739.0, 37420.0, 36606.0]
332,1751541551.0581942,[37332.0, 37360.0, 35460.0, 37290.0, 37251.0, 34433.0, 36923.0, 35736.0, 37330.0, 36836.0, 36676.0, 35838.0, 37694.0, 36738.0, 37422.0, 36609.0]
336,1751541551.390524,[37332.0, 37362.0, 35461.0, 37289.0, 37253.0, 34433.0, 36924.0, 35735.0, 37330.0, 36835.0, 36676.0, 35837.0, 37693.0, 36740.0, 37421.0, 36608.0]
340,1751541551.723929,[37331.0, 37361.0, 35459.0, 37287.0, 37252.0, 34436.0, 36922.0, 35737.0, 37329.0, 36835.0, 36677.0, 35837.0, 37695.0, 36740.0, 37422.0, 36606.0]
344,1751541552.0572789,[37330.0, 37360.0, 35460.0, 37290.0, 37252.0, 34435.0, 36924.0, 35735.0, 37329.0, 36834.0, 36676.0, 35837.0, 37696.0, 36739.0, 37423.0, 36606.0]
348,1751541552.3912137,[37330.0, 37360.0, 35459.0, 37288.0, 37252.0, 34433.0, 36924.0, 35735.0, 37328.0, 36837.0, 36675.0, 35838.0, 37696.0, 36739.0, 37423.0, 36607.0]
352,1751541552.7242734,[37331.0, 37361.0, 35459.0, 37288.0, 37253.0, 34434.0, 36922.0, 35736.0, 37328.0, 36834.0, 36676.0, 35838.0, 37694.0, 36739.0, 37421.0, 36606.0]
356,1751541553.0583496,[37330.0, 37360.0, 35460.0, 37289.0, 37254.0, 34434.0, 36923.0, 35734.0, 37328.0, 36835.0, 36675.0, 35837.0, 37696.0, 36738.0, 37421.0, 36608.0]
360,1751541553.3912966,[37332.0, 37361.0, 35459.0, 37288.0, 37253.0, 34434.0, 36922.0, 35734.0, 37329.0, 36835.0, 36676.0, 35835.0, 37694.0, 36740.0, 37421.0, 36606.0]
0,1751544129.5717094,[37332.0, 37356.0, 35461.0, 37284.0, 37250.0, 34428.0, 36921.0, 35729.0, 37323.0, 36838.0, 36673.0, 35827.0, 37694.0, 36733.0, 37420.0, 36604.0]
4,1751544129.9052527,[37332.0, 37358.0, 35462.0, 37283.0, 37250.0, 34430.0, 36921.0, 35730.0, 37323.0, 36838.0, 36673.0, 35831.0, 37694.0, 36734.0, 37418.0, 36604.0]
8,1751544130.240097,[37332.0, 37359.0, 35463.0, 37285.0, 37250.0, 34430.0, 36922.0, 35730.0, 37322.0, 36839.0, 36674.0, 35829.0, 37692.0, 36734.0, 37418.0, 36604.0]
12,1751544130.5723896,[37330.0, 37357.0, 35462.0, 37284.0, 37250.0, 34431.0, 36920.0, 35729.0, 37322.0, 36838.0, 36674.0, 35830.0, 37693.0, 36734.0, 37419.0, 36604.0]
16,1751544130.907075,[37333.0, 37358.0, 35463.0, 37284.0, 37250.0, 34430.0, 36920.0, 35729.0, 37321.0, 36837.0, 36673.0, 35830.0, 37695.0, 36733.0, 37419.0, 36603.0]
20,1751544131.2401688,[37332.0, 37359.0, 35463.0, 37284.0, 37251.0, 34431.0, 36920.0, 35730.0, 37322.0, 36838.0, 36674.0, 35829.0, 37696.0, 36733.0, 37420.0, 36605.0]
24,1751544131.574407,[37332.0, 37357.0, 35463.0, 37285.0, 37249.0, 34431.0, 36921.0, 35731.0, 37322.0, 36839.0, 36675.0, 35831.0, 37695.0, 36733.0, 37423.0, 36603.0]
28,1751544131.9086199,[37333.0, 37357.0, 35462.0, 37284.0, 37250.0, 34431.0, 36921.0, 35731.0, 37324.0, 36840.0, 36675.0, 35829.0, 37695.0, 36735.0, 37421.0, 36605.0]
32,1751544132.2418907,[37332.0, 37356.0, 35462.0, 37285.0, 37249.0, 34430.0, 36921.0, 35730.0, 37321.0, 36840.0, 36673.0, 35831.0, 37695.0, 36733.0, 37420.0, 36605.0]
36,1751544132.575804,[37332.0, 37358.0, 35461.0, 37285.0, 37249.0, 34431.0, 36920.0, 35730.0, 37323.0, 36840.0, 36674.0, 35831.0, 37695.0, 36734.0, 37421.0, 36605.0]
40,1751544132.9088762,[37332.0, 37358.0, 35462.0, 37284.0, 37249.0, 34429.0, 36922.0, 35730.0, 37323.0, 36839.0, 36674.0, 35832.0, 37695.0, 36732.0, 37422.0, 36606.0]
44,1751544133.2426639,[37333.0, 37359.0, 35462.0, 37284.0, 37249.0, 34431.0, 36922.0, 35729.0, 37322.0, 36841.0, 36674.0, 35830.0, 37695.0, 36734.0, 37421.0, 36605.0]
48,1751544133.5746524,[37332.0, 37360.0, 35462.0, 37284.0, 37248.0, 34429.0, 36920.0, 35730.0, 37323.0, 36840.0, 36674.0, 35831.0, 37697.0, 36733.0, 37421.0, 36604.0]
52,1751544133.9085457,[37331.0, 37360.0, 35463.0, 37283.0, 37250.0, 34429.0, 36921.0, 35730.0, 37323.0, 36840.0, 36674.0, 35830.0, 37697.0, 36734.0, 37420.0, 36604.0]
56,1751544134.2422795,[37332.0, 37358.0, 35462.0, 37284.0, 37248.0, 34430.0, 36922.0, 35730.0, 37325.0, 36839.0, 36673.0, 35829.0, 37697.0, 36733.0, 37418.0, 36603.0]
60,1751544134.5748243,[37334.0, 37359.0, 35463.0, 37283.0, 37250.0, 34428.0, 36922.0, 35730.0, 37324.0, 36841.0, 36674.0, 35832.0, 37698.0, 36735.0, 37419.0, 36604.0]
64,1751544134.9095192,[37331.0, 37359.0, 35463.0, 37284.0, 37249.0, 34429.0, 36921.0, 35729.0, 37323.0, 36842.0, 36673.0, 35829.0, 37697.0, 36734.0, 37421.0, 36604.0]
68,1751544135.2432773,[37332.0, 37359.0, 35463.0, 37283.0, 37249.0, 34429.0, 36922.0, 35731.0, 37325.0, 36839.0, 36675.0, 35831.0, 37696.0, 36734.0, 37421.0, 36604.0]
72,1751544135.5752382,[37332.0, 37358.0, 35463.0, 37285.0, 37247.0, 34430.0, 36922.0, 35730.0, 37325.0, 36840.0, 36674.0, 35830.0, 37695.0, 36735.0, 37419.0, 36605.0]
76,1751544135.910091,[37333.0, 37358.0, 35463.0, 37284.0, 37250.0, 34429.0, 36922.0, 35731.0, 37324.0, 36839.0, 36673.0, 35830.0, 37696.0, 36734.0, 37421.0, 36604.0]
80,1751544136.24248,[37332.0, 37359.0, 35463.0, 37285.0, 37251.0, 34430.0, 36922.0, 35730.0, 37323.0, 36841.0, 36674.0, 35830.0, 37696.0, 36734.0, 37421.0, 36605.0]
84,1751544136.5756483,[37332.0, 37357.0, 35464.0, 37286.0, 37249.0, 34431.0, 36921.0, 35730.0, 37323.0, 36841.0, 36674.0, 35829.0, 37696.0, 36733.0, 37420.0, 36603.0]
88,1751544136.9093864,[37333.0, 37359.0, 35464.0, 37284.0, 37249.0, 34432.0, 36920.0, 35730.0, 37324.0, 36840.0, 36674.0, 35828.0, 37696.0, 36735.0, 37420.0, 36604.0]
92,1751544137.242524,[37334.0, 37359.0, 35463.0, 37286.0, 37248.0, 34432.0, 36922.0, 35731.0, 37324.0, 36839.0, 36672.0, 35830.0, 37696.0, 36735.0, 37422.0, 36604.0]
96,1751544137.575971,[37333.0, 37357.0, 35463.0, 37286.0, 37250.0, 34431.0, 36921.0, 35730.0, 37326.0, 36840.0, 36675.0, 35830.0, 37696.0, 36735.0, 37421.0, 36606.0]
100,1751544137.9098778,[37333.0, 37358.0, 35464.0, 37285.0, 37249.0, 34431.0, 36921.0, 35729.0, 37323.0, 36838.0, 36674.0, 35830.0, 37696.0, 36734.0, 37421.0, 36605.0]
104,1751544138.2431338,[37335.0, 37359.0, 35463.0, 37285.0, 37250.0, 34431.0, 36921.0, 35729.0, 37325.0, 36840.0, 36675.0, 35831.0, 37697.0, 36734.0, 37422.0, 36605.0]
108,1751544138.5769567,[37333.0, 37359.0, 35464.0, 37285.0, 37249.0, 34429.0, 36921.0, 35731.0, 37323.0, 36838.0, 36675.0, 35831.0, 37695.0, 36734.0, 37421.0, 36604.0]
112,1751544138.9099884,[37331.0, 37358.0, 35463.0, 37286.0, 37251.0, 34431.0, 36921.0, 35730.0, 37324.0, 36839.0, 36675.0, 35830.0, 37697.0, 36736.0, 37422.0, 36604.0]
116,1751544139.2442436,[37331.0, 37359.0, 35463.0, 37286.0, 37251.0, 34431.0, 36920.0, 35729.0, 37324.0, 36840.0, 36674.0, 35829.0, 37697.0, 36735.0, 37421.0, 36606.0]
120,1751544139.5774994,[37332.0, 37360.0, 35463.0, 37285.0, 37249.0, 34432.0, 36921.0, 35732.0, 37324.0, 36839.0, 36674.0, 35831.0, 37697.0, 36734.0, 37422.0, 36605.0]
124,1751544139.9111474,[37332.0, 37359.0, 35463.0, 37285.0, 37248.0, 34430.0, 36918.0, 35730.0, 37324.0, 36840.0, 36674.0, 35830.0, 37699.0, 36734.0, 37423.0, 36605.0]
128,1751544140.2441938,[37332.0, 37357.0, 35464.0, 37284.0, 37251.0, 34429.0, 36920.0, 35730.0, 37325.0, 36840.0, 36675.0, 35829.0, 37697.0, 36733.0, 37422.0, 36605.0]
132,1751544140.577565,[37332.0, 37358.0, 35463.0, 37286.0, 37250.0, 34431.0, 36922.0, 35731.0, 37325.0, 36840.0, 36675.0, 35830.0, 37696.0, 36733.0, 37422.0, 36605.0]
136,1751544140.9109719,[37332.0, 37358.0, 35463.0, 37285.0, 37251.0, 34430.0, 36921.0, 35732.0, 37324.0, 36839.0, 36675.0, 35832.0, 37695.0, 36733.0, 37421.0, 36604.0]
140,1751544141.245014,[37333.0, 37360.0, 35464.0, 37285.0, 37251.0, 34429.0, 36920.0, 35730.0, 37323.0, 36841.0, 36674.0, 35832.0, 37695.0, 36735.0, 37422.0, 36604.0]
144,1751544141.5781035,[37333.0, 37358.0, 35463.0, 37286.0, 37251.0, 34430.0, 36919.0, 35730.0, 37325.0, 36840.0, 36675.0, 35833.0, 37697.0, 36735.0, 37422.0, 36607.0]
148,1751544141.9118109,[37332.0, 37360.0, 35464.0, 37287.0, 37251.0, 34430.0, 36921.0, 35731.0, 37322.0, 36841.0, 36675.0, 35833.0, 37697.0, 36734.0, 37422.0, 36606.0]
