40,1751541487.7091722,[37328.0, 37361.0, 35461.0, 37287.0, 37252.0, 34434.0, 36926.0, 35736.0, 37330.0, 36836.0, 36674.0, 35836.0, 37691.0, 36739.0, 37418.0, 36604.0]
44,1751541488.0427275,[37329.0, 37360.0, 35460.0, 37287.0, 37253.0, 34433.0, 36925.0, 35736.0, 37330.0, 36834.0, 36674.0, 35838.0, 37692.0, 36740.0, 37417.0, 36606.0]
48,1751541488.3755271,[37329.0, 37359.0, 35459.0, 37287.0, 37252.0, 34433.0, 36926.0, 35736.0, 37331.0, 36836.0, 36675.0, 35837.0, 37692.0, 36742.0, 37417.0, 36605.0]
52,1751541488.7758942,[37329.0, 37359.0, 35461.0, 37287.0, 37252.0, 34434.0, 36926.0, 35736.0, 37329.0, 36835.0, 36675.0, 35837.0, 37691.0, 36742.0, 37417.0, 36606.0]
56,1751541489.1038797,[37329.0, 37361.0, 35460.0, 37288.0, 37253.0, 34433.0, 36926.0, 35737.0, 37329.0, 36834.0, 36674.0, 35836.0, 37691.0, 36739.0, 37415.0, 36605.0]
60,1751541489.4377522,[37329.0, 37360.0, 35460.0, 37288.0, 37253.0, 34434.0, 36924.0, 35736.0, 37329.0, 36834.0, 36675.0, 35838.0, 37694.0, 36740.0, 37418.0, 36605.0]
64,1751541489.7696514,[37327.0, 37360.0, 35459.0, 37289.0, 37252.0, 34432.0, 36926.0, 35735.0, 37331.0, 36835.0, 36674.0, 35836.0, 37691.0, 36740.0, 37416.0, 36606.0]
68,1751541490.1038408,[37330.0, 37360.0, 35460.0, 37290.0, 37254.0, 34434.0, 36927.0, 35735.0, 37332.0, 36834.0, 36674.0, 35837.0, 37692.0, 36740.0, 37417.0, 36606.0]
72,1751541490.4380558,[37329.0, 37360.0, 35461.0, 37288.0, 37255.0, 34433.0, 36927.0, 35735.0, 37331.0, 36834.0, 36675.0, 35838.0, 37691.0, 36740.0, 37415.0, 36605.0]
76,1751541490.7703114,[37329.0, 37361.0, 35461.0, 37289.0, 37255.0, 34434.0, 36926.0, 35735.0, 37330.0, 36833.0, 36674.0, 35838.0, 37692.0, 36741.0, 37416.0, 36605.0]
80,1751541491.1037,[37329.0, 37361.0, 35461.0, 37288.0, 37254.0, 34433.0, 36924.0, 35735.0, 37329.0, 36835.0, 36675.0, 35837.0, 37691.0, 36741.0, 37418.0, 36606.0]
84,1751541491.4370227,[37330.0, 37360.0, 35461.0, 37289.0, 37253.0, 34432.0, 36925.0, 35735.0, 37329.0, 36834.0, 36673.0, 35837.0, 37691.0, 36741.0, 37417.0, 36605.0]
88,1751541491.7704399,[37330.0, 37361.0, 35461.0, 37289.0, 37254.0, 34433.0, 36925.0, 35736.0, 37328.0, 36835.0, 36676.0, 35837.0, 37691.0, 36740.0, 37415.0, 36605.0]
92,1751541492.1051407,[37328.0, 37360.0, 35462.0, 37287.0, 37255.0, 34433.0, 36925.0, 35734.0, 37329.0, 36835.0, 36674.0, 35837.0, 37690.0, 36740.0, 37417.0, 36604.0]
96,1751541492.4379668,[37329.0, 37360.0, 35461.0, 37287.0, 37254.0, 34434.0, 36925.0, 35735.0, 37329.0, 36833.0, 36674.0, 35836.0, 37691.0, 36741.0, 37416.0, 36606.0]
100,1751541492.7715833,[37329.0, 37359.0, 35461.0, 37288.0, 37253.0, 34434.0, 36925.0, 35734.0, 37330.0, 36835.0, 36674.0, 35838.0, 37691.0, 36740.0, 37415.0, 36604.0]
104,1751541493.1049864,[37330.0, 37359.0, 35462.0, 37288.0, 37253.0, 34433.0, 36925.0, 35736.0, 37330.0, 36834.0, 36673.0, 35837.0, 37693.0, 36741.0, 37416.0, 36607.0]
108,1751541493.4389033,[37330.0, 37360.0, 35461.0, 37289.0, 37253.0, 34433.0, 36925.0, 35735.0, 37330.0, 36834.0, 36674.0, 35837.0, 37691.0, 36741.0, 37418.0, 36607.0]
112,1751541493.7722092,[37328.0, 37362.0, 35461.0, 37289.0, 37255.0, 34434.0, 36924.0, 35736.0, 37330.0, 36835.0, 36674.0, 35837.0, 37692.0, 36741.0, 37416.0, 36607.0]
116,1751541494.1055937,[37328.0, 37362.0, 35460.0, 37289.0, 37255.0, 34432.0, 36924.0, 35735.0, 37330.0, 36835.0, 36675.0, 35838.0, 37692.0, 36741.0, 37417.0, 36605.0]
120,1751541494.4391098,[37328.0, 37359.0, 35461.0, 37289.0, 37255.0, 34433.0, 36926.0, 35735.0, 37329.0, 36833.0, 36674.0, 35835.0, 37691.0, 36739.0, 37417.0, 36604.0]
124,1751541494.7724912,[37329.0, 37360.0, 35462.0, 37289.0, 37254.0, 34434.0, 36925.0, 35736.0, 37328.0, 36834.0, 36674.0, 35836.0, 37693.0, 36741.0, 37416.0, 36606.0]
128,1751541495.1065328,[37330.0, 37361.0, 35461.0, 37290.0, 37256.0, 34433.0, 36926.0, 35735.0, 37329.0, 36834.0, 36674.0, 35836.0, 37694.0, 36743.0, 37417.0, 36606.0]
132,1751541495.4396374,[37329.0, 37361.0, 35460.0, 37289.0, 37254.0, 34434.0, 36923.0, 35735.0, 37330.0, 36836.0, 36673.0, 35837.0, 37694.0, 36741.0, 37418.0, 36605.0]
136,1751541495.7728088,[37331.0, 37361.0, 35461.0, 37291.0, 37256.0, 34432.0, 36923.0, 35737.0, 37329.0, 36835.0, 36674.0, 35836.0, 37692.0, 36740.0, 37418.0, 36605.0]
140,1751541496.1063905,[37332.0, 37362.0, 35460.0, 37287.0, 37256.0, 34434.0, 36924.0, 35735.0, 37330.0, 36834.0, 36673.0, 35836.0, 37694.0, 36741.0, 37417.0, 36606.0]
144,1751541496.4396994,[37331.0, 37360.0, 35462.0, 37289.0, 37256.0, 34434.0, 36925.0, 35736.0, 37330.0, 36836.0, 36674.0, 35836.0, 37691.0, 36740.0, 37416.0, 36606.0]
148,1751541496.773993,[37329.0, 37362.0, 35460.0, 37290.0, 37255.0, 34433.0, 36923.0, 35735.0, 37329.0, 36835.0, 36674.0, 35836.0, 37693.0, 36742.0, 37416.0, 36606.0]
152,1751541497.106923,[37331.0, 37361.0, 35462.0, 37289.0, 37257.0, 34434.0, 36924.0, 35735.0, 37332.0, 36835.0, 36673.0, 35836.0, 37692.0, 36741.0, 37416.0, 36606.0]
156,1751541497.4403558,[37332.0, 37359.0, 35461.0, 37286.0, 37255.0, 34433.0, 36926.0, 35737.0, 37331.0, 36834.0, 36673.0, 35837.0, 37691.0, 36740.0, 37416.0, 36606.0]
160,1751541497.7742407,[37331.0, 37360.0, 35462.0, 37291.0, 37255.0, 34434.0, 36925.0, 35736.0, 37330.0, 36834.0, 36674.0, 35837.0, 37691.0, 36741.0, 37417.0, 36606.0]
164,1751541498.1073458,[37330.0, 37361.0, 35460.0, 37288.0, 37253.0, 34435.0, 36925.0, 35735.0, 37330.0, 36834.0, 36675.0, 35837.0, 37689.0, 36741.0, 37418.0, 36605.0]
168,1751541498.442153,[37331.0, 37360.0, 35460.0, 37289.0, 37255.0, 34434.0, 36924.0, 35736.0, 37330.0, 36834.0, 36675.0, 35837.0, 37693.0, 36740.0, 37417.0, 36607.0]
172,1751541498.7753825,[37332.0, 37360.0, 35461.0, 37289.0, 37253.0, 34433.0, 36926.0, 35735.0, 37329.0, 36836.0, 36674.0, 35838.0, 37692.0, 36740.0, 37416.0, 36607.0]
176,1751541499.10894,[37331.0, 37360.0, 35460.0, 37289.0, 37255.0, 34433.0, 36925.0, 35736.0, 37329.0, 36836.0, 36673.0, 35836.0, 37692.0, 36741.0, 37417.0, 36607.0]
180,1751541499.4411051,[37332.0, 37361.0, 35461.0, 37289.0, 37255.0, 34433.0, 36927.0, 35736.0, 37328.0, 36836.0, 36673.0, 35835.0, 37693.0, 36741.0, 37418.0, 36606.0]
184,1751541499.7745728,[37332.0, 37360.0, 35461.0, 37290.0, 37254.0, 34435.0, 36925.0, 35737.0, 37328.0, 36834.0, 36675.0, 35836.0, 37693.0, 36742.0, 37417.0, 36606.0]
188,1751541500.10918,[37331.0, 37361.0, 35461.0, 37289.0, 37254.0, 34433.0, 36925.0, 35737.0, 37328.0, 36834.0, 36675.0, 35837.0, 37692.0, 36740.0, 37415.0, 36606.0]
192,1751541500.4420443,[37330.0, 37360.0, 35460.0, 37289.0, 37255.0, 34434.0, 36924.0, 35736.0, 37329.0, 36832.0, 36674.0, 35836.0, 37691.0, 36741.0, 37415.0, 36608.0]
196,1751541500.7751517,[37331.0, 37361.0, 35459.0, 37289.0, 37254.0, 34434.0, 36926.0, 35736.0, 37328.0, 36835.0, 36674.0, 35837.0, 37692.0, 36739.0, 37416.0, 36607.0]
200,1751541501.1087506,[37331.0, 37360.0, 35461.0, 37290.0, 37254.0, 34433.0, 36924.0, 35737.0, 37329.0, 36831.0, 36674.0, 35836.0, 37691.0, 36740.0, 37416.0, 36607.0]
204,1751541501.4433053,[37332.0, 37360.0, 35461.0, 37291.0, 37254.0, 34433.0, 36926.0, 35736.0, 37330.0, 36833.0, 36674.0, 35837.0, 37692.0, 36740.0, 37418.0, 36608.0]
208,1751541501.775969,[37331.0, 37360.0, 35461.0, 37290.0, 37255.0, 34433.0, 36924.0, 35735.0, 37330.0, 36833.0, 36674.0, 35835.0, 37692.0, 36740.0, 37418.0, 36606.0]
212,1751541502.10913,[37331.0, 37360.0, 35460.0, 37289.0, 37255.0, 34434.0, 36925.0, 35737.0, 37329.0, 36834.0, 36675.0, 35837.0, 37692.0, 36740.0, 37417.0, 36607.0]
216,1751541502.4423127,[37331.0, 37359.0, 35462.0, 37290.0, 37255.0, 34433.0, 36926.0, 35736.0, 37330.0, 36832.0, 36673.0, 35835.0, 37691.0, 36741.0, 37418.0, 36608.0]
220,1751541502.7771978,[37331.0, 37359.0, 35461.0, 37289.0, 37255.0, 34433.0, 36925.0, 35735.0, 37329.0, 36833.0, 36676.0, 35838.0, 37692.0, 36740.0, 37419.0, 36607.0]
224,1751541503.1094182,[37331.0, 37360.0, 35459.0, 37289.0, 37254.0, 34434.0, 36925.0, 35735.0, 37330.0, 36834.0, 36675.0, 35836.0, 37692.0, 36740.0, 37417.0, 36607.0]
228,1751541503.4428997,[37331.0, 37361.0, 35459.0, 37289.0, 37256.0, 34433.0, 36923.0, 35735.0, 37330.0, 36833.0, 36673.0, 35837.0, 37691.0, 36741.0, 37417.0, 36609.0]
232,1751541503.7762368,[37330.0, 37361.0, 35460.0, 37288.0, 37257.0, 34434.0, 36923.0, 35736.0, 37328.0, 36834.0, 36675.0, 35836.0, 37691.0, 36740.0, 37417.0, 36608.0]
236,1751541504.1099622,[37329.0, 37360.0, 35460.0, 37289.0, 37253.0, 34433.0, 36925.0, 35737.0, 37329.0, 36833.0, 36674.0, 35836.0, 37691.0, 36741.0, 37417.0, 36608.0]
240,1751541504.4440763,[37331.0, 37359.0, 35461.0, 37290.0, 37254.0, 34433.0, 36925.0, 35735.0, 37328.0, 36835.0, 36675.0, 35836.0, 37692.0, 36739.0, 37416.0, 36609.0]
244,1751541504.776974,[37331.0, 37361.0, 35460.0, 37290.0, 37255.0, 34433.0, 36923.0, 35735.0, 37328.0, 36832.0, 36674.0, 35837.0, 37691.0, 36740.0, 37416.0, 36609.0]
248,1751541505.1104975,[37330.0, 37358.0, 35460.0, 37289.0, 37255.0, 34434.0, 36926.0, 35736.0, 37329.0, 36833.0, 36675.0, 35837.0, 37691.0, 36740.0, 37417.0, 36608.0]
252,1751541505.444861,[37330.0, 37361.0, 35460.0, 37289.0, 37253.0, 34434.0, 36925.0, 35735.0, 37329.0, 36835.0, 36674.0, 35837.0, 37694.0, 36739.0, 37417.0, 36608.0]
256,1751541505.7783804,[37331.0, 37361.0, 35459.0, 37289.0, 37253.0, 34434.0, 36925.0, 35737.0, 37329.0, 36833.0, 36675.0, 35836.0, 37692.0, 36740.0, 37417.0, 36608.0]
260,1751541506.1117857,[37331.0, 37360.0, 35459.0, 37290.0, 37254.0, 34432.0, 36926.0, 35736.0, 37330.0, 36835.0, 36674.0, 35837.0, 37692.0, 36740.0, 37417.0, 36606.0]
264,1751541506.4446704,[37332.0, 37360.0, 35461.0, 37290.0, 37255.0, 34433.0, 36926.0, 35736.0, 37329.0, 36835.0, 36674.0, 35837.0, 37691.0, 36741.0, 37416.0, 36606.0]
268,1751541506.7783415,[37330.0, 37359.0, 35459.0, 37290.0, 37255.0, 34435.0, 36925.0, 35734.0, 37330.0, 36834.0, 36674.0, 35837.0, 37692.0, 36739.0, 37418.0, 36606.0]
272,1751541507.112397,[37331.0, 37359.0, 35459.0, 37292.0, 37256.0, 34433.0, 36925.0, 35734.0, 37330.0, 36835.0, 36676.0, 35837.0, 37694.0, 36740.0, 37417.0, 36607.0]
276,1751541507.4455628,[37333.0, 37360.0, 35460.0, 37289.0, 37255.0, 34433.0, 36925.0, 35734.0, 37329.0, 36834.0, 36675.0, 35837.0, 37691.0, 36740.0, 37417.0, 36607.0]
280,1751541507.7791526,[37329.0, 37360.0, 35460.0, 37289.0, 37253.0, 34435.0, 36925.0, 35735.0, 37329.0, 36834.0, 36675.0, 35837.0, 37691.0, 36740.0, 37417.0, 36606.0]
284,1751541508.1138263,[37331.0, 37360.0, 35460.0, 37289.0, 37254.0, 34434.0, 36925.0, 35736.0, 37330.0, 36834.0, 36674.0, 35836.0, 37692.0, 36739.0, 37417.0, 36607.0]
288,1751541508.44629,[37331.0, 37359.0, 35460.0, 37290.0, 37256.0, 34433.0, 36924.0, 35735.0, 37329.0, 36833.0, 36676.0, 35837.0, 37692.0, 36741.0, 37417.0, 36606.0]
292,1751541508.78003,[37331.0, 37360.0, 35461.0, 37290.0, 37256.0, 34433.0, 36925.0, 35735.0, 37329.0, 36833.0, 36674.0, 35837.0, 37693.0, 36741.0, 37418.0, 36606.0]
296,1751541509.114855,[37330.0, 37360.0, 35460.0, 37292.0, 37255.0, 34433.0, 36925.0, 35735.0, 37329.0, 36832.0, 36675.0, 35838.0, 37691.0, 36740.0, 37418.0, 36606.0]
300,1751541509.4472487,[37331.0, 37360.0, 35460.0, 37290.0, 37255.0, 34432.0, 36924.0, 35736.0, 37330.0, 36833.0, 36675.0, 35835.0, 37693.0, 36740.0, 37418.0, 36607.0]
304,1751541509.7818334,[37332.0, 37359.0, 35460.0, 37289.0, 37256.0, 34434.0, 36925.0, 35736.0, 37329.0, 36834.0, 36675.0, 35836.0, 37690.0, 36741.0, 37418.0, 36606.0]
308,1751541510.1139512,[37330.0, 37359.0, 35461.0, 37289.0, 37254.0, 34434.0, 36925.0, 35735.0, 37328.0, 36834.0, 36675.0, 35836.0, 37693.0, 36740.0, 37416.0, 36606.0]
312,1751541510.448034,[37330.0, 37360.0, 35459.0, 37289.0, 37255.0, 34433.0, 36924.0, 35735.0, 37329.0, 36833.0, 36675.0, 35839.0, 37691.0, 36740.0, 37418.0, 36605.0]
316,1751541510.780551,[37330.0, 37359.0, 35460.0, 37290.0, 37255.0, 34434.0, 36923.0, 35735.0, 37329.0, 36833.0, 36675.0, 35838.0, 37692.0, 36740.0, 37417.0, 36605.0]
320,1751541511.1518316,[37331.0, 37359.0, 35460.0, 37290.0, 37255.0, 34434.0, 36923.0, 35734.0, 37330.0, 36834.0, 36674.0, 35837.0, 37691.0, 36739.0, 37416.0, 36606.0]
324,1751541511.4804726,[37331.0, 37359.0, 35460.0, 37289.0, 37253.0, 34434.0, 36923.0, 35735.0, 37330.0, 36835.0, 36675.0, 35838.0, 37692.0, 36739.0, 37417.0, 36606.0]
328,1751541511.8133714,[37331.0, 37361.0, 35460.0, 37288.0, 37256.0, 34434.0, 36923.0, 35735.0, 37331.0, 36834.0, 36675.0, 35838.0, 37691.0, 36740.0, 37420.0, 36606.0]
332,1751541512.1475494,[37329.0, 37360.0, 35460.0, 37290.0, 37255.0, 34434.0, 36923.0, 35735.0, 37329.0, 36834.0, 36675.0, 35837.0, 37692.0, 36739.0, 37419.0, 36605.0]
336,1751541512.481383,[37331.0, 37358.0, 35459.0, 37289.0, 37254.0, 34434.0, 36924.0, 35734.0, 37328.0, 36834.0, 36674.0, 35838.0, 37692.0, 36739.0, 37419.0, 36606.0]
340,1751541512.8139095,[37331.0, 37361.0, 35460.0, 37288.0, 37254.0, 34434.0, 36923.0, 35735.0, 37329.0, 36834.0, 36674.0, 35837.0, 37691.0, 36741.0, 37420.0, 36606.0]
344,1751541513.1473608,[37331.0, 37358.0, 35460.0, 37290.0, 37254.0, 34434.0, 36922.0, 35736.0, 37329.0, 36835.0, 36674.0, 35836.0, 37690.0, 36739.0, 37420.0, 36606.0]
348,1751541513.481336,[37331.0, 37360.0, 35461.0, 37289.0, 37255.0, 34435.0, 36925.0, 35735.0, 37329.0, 36836.0, 36674.0, 35836.0, 37693.0, 36738.0, 37418.0, 36606.0]
352,1751541513.8143158,[37331.0, 37358.0, 35459.0, 37289.0, 37255.0, 34433.0, 36924.0, 35735.0, 37329.0, 36833.0, 36673.0, 35837.0, 37693.0, 36739.0, 37419.0, 36606.0]
356,1751541514.14778,[37332.0, 37360.0, 35460.0, 37289.0, 37254.0, 34434.0, 36922.0, 35735.0, 37328.0, 36834.0, 36674.0, 35837.0, 37691.0, 36739.0, 37418.0, 36608.0]
360,1751541514.4812737,[37330.0, 37360.0, 35460.0, 37288.0, 37255.0, 34433.0, 36923.0, 35737.0, 37329.0, 36834.0, 36674.0, 35837.0, 37692.0, 36738.0, 37417.0, 36605.0]
0,1751543875.599038,[37324.0, 37360.0, 35462.0, 37286.0, 37251.0, 34432.0, 36924.0, 35733.0, 37331.0, 36837.0, 36674.0, 35826.0, 37693.0, 36735.0, 37418.0, 36608.0]
4,1751543875.932714,[37322.0, 37359.0, 35462.0, 37285.0, 37250.0, 34430.0, 36922.0, 35734.0, 37330.0, 36836.0, 36675.0, 35827.0, 37692.0, 36735.0, 37418.0, 36607.0]
8,1751543876.2662046,[37324.0, 37360.0, 35461.0, 37288.0, 37250.0, 34430.0, 36925.0, 35734.0, 37329.0, 36838.0, 36674.0, 35828.0, 37691.0, 36736.0, 37418.0, 36606.0]
12,1751543876.5993261,[37325.0, 37360.0, 35462.0, 37285.0, 37250.0, 34430.0, 36924.0, 35733.0, 37329.0, 36838.0, 36675.0, 35828.0, 37693.0, 36736.0, 37414.0, 36607.0]
16,1751543876.9327118,[37324.0, 37360.0, 35461.0, 37286.0, 37250.0, 34430.0, 36924.0, 35733.0, 37329.0, 36836.0, 36672.0, 35826.0, 37693.0, 36735.0, 37417.0, 36606.0]
20,1751543877.2670798,[37324.0, 37360.0, 35461.0, 37286.0, 37250.0, 34432.0, 36924.0, 35732.0, 37330.0, 36838.0, 36673.0, 35827.0, 37692.0, 36735.0, 37417.0, 36606.0]
24,1751543877.60014,[37324.0, 37360.0, 35462.0, 37286.0, 37250.0, 34431.0, 36924.0, 35734.0, 37329.0, 36837.0, 36673.0, 35828.0, 37691.0, 36736.0, 37415.0, 36606.0]
28,1751543877.9339142,[37325.0, 37362.0, 35461.0, 37286.0, 37250.0, 34431.0, 36925.0, 35734.0, 37331.0, 36837.0, 36674.0, 35827.0, 37691.0, 36736.0, 37415.0, 36609.0]
32,1751543878.2672548,[37324.0, 37360.0, 35461.0, 37286.0, 37249.0, 34431.0, 36922.0, 35733.0, 37328.0, 36837.0, 36673.0, 35825.0, 37692.0, 36736.0, 37417.0, 36608.0]
36,1751543878.6005158,[37324.0, 37361.0, 35461.0, 37284.0, 37250.0, 34430.0, 36923.0, 35733.0, 37330.0, 36837.0, 36674.0, 35826.0, 37692.0, 36736.0, 37414.0, 36606.0]
40,1751543878.9338589,[37324.0, 37360.0, 35461.0, 37287.0, 37251.0, 34429.0, 36923.0, 35731.0, 37332.0, 36836.0, 36672.0, 35827.0, 37693.0, 36736.0, 37415.0, 36608.0]
44,1751543879.2679267,[37324.0, 37360.0, 35462.0, 37287.0, 37250.0, 34431.0, 36922.0, 35733.0, 37331.0, 36837.0, 36673.0, 35827.0, 37692.0, 36735.0, 37417.0, 36608.0]
48,1751543879.6010423,[37325.0, 37359.0, 35462.0, 37286.0, 37250.0, 34430.0, 36923.0, 35732.0, 37331.0, 36838.0, 36673.0, 35828.0, 37691.0, 36736.0, 37416.0, 36609.0]
52,1751543879.9344523,[37324.0, 37361.0, 35461.0, 37287.0, 37249.0, 34432.0, 36923.0, 35732.0, 37331.0, 36837.0, 36674.0, 35827.0, 37692.0, 36736.0, 37417.0, 36608.0]
56,1751543880.268736,[37325.0, 37361.0, 35461.0, 37285.0, 37249.0, 34430.0, 36922.0, 35732.0, 37330.0, 36838.0, 36674.0, 35827.0, 37692.0, 36735.0, 37416.0, 36607.0]
60,1751543880.6015737,[37325.0, 37360.0, 35463.0, 37286.0, 37252.0, 34431.0, 36923.0, 35732.0, 37331.0, 36836.0, 36673.0, 35826.0, 37692.0, 36735.0, 37415.0, 36606.0]
64,1751543880.9358537,[37324.0, 37360.0, 35462.0, 37286.0, 37249.0, 34430.0, 36923.0, 35733.0, 37329.0, 36837.0, 36673.0, 35828.0, 37693.0, 36734.0, 37416.0, 36606.0]
68,1751543881.269692,[37324.0, 37359.0, 35463.0, 37286.0, 37248.0, 34430.0, 36924.0, 35731.0, 37330.0, 36839.0, 36674.0, 35826.0, 37693.0, 36736.0, 37415.0, 36606.0]
72,1751543881.6021118,[37324.0, 37360.0, 35462.0, 37284.0, 37249.0, 34429.0, 36924.0, 35731.0, 37330.0, 36837.0, 36673.0, 35827.0, 37693.0, 36735.0, 37415.0, 36606.0]
76,1751543881.9354672,[37324.0, 37362.0, 35461.0, 37287.0, 37250.0, 34430.0, 36924.0, 35732.0, 37328.0, 36838.0, 36672.0, 35829.0, 37692.0, 36736.0, 37416.0, 36606.0]
80,1751543882.2712567,[37323.0, 37360.0, 35463.0, 37286.0, 37250.0, 34430.0, 36924.0, 35731.0, 37331.0, 36836.0, 36674.0, 35827.0, 37693.0, 36736.0, 37417.0, 36606.0]
84,1751543882.603654,[37324.0, 37359.0, 35462.0, 37286.0, 37249.0, 34430.0, 36923.0, 35732.0, 37328.0, 36836.0, 36673.0, 35827.0, 37692.0, 36736.0, 37417.0, 36607.0]
88,1751543882.9377835,[37324.0, 37360.0, 35462.0, 37287.0, 37250.0, 34430.0, 36922.0, 35733.0, 37331.0, 36835.0, 36673.0, 35828.0, 37693.0, 36736.0, 37416.0, 36607.0]
92,1751543883.2706711,[37325.0, 37360.0, 35463.0, 37287.0, 37249.0, 34430.0, 36923.0, 35731.0, 37331.0, 36836.0, 36674.0, 35826.0, 37694.0, 36735.0, 37416.0, 36607.0]
96,1751543883.6034117,[37324.0, 37359.0, 35462.0, 37286.0, 37249.0, 34429.0, 36921.0, 35731.0, 37331.0, 36838.0, 36674.0, 35827.0, 37693.0, 36735.0, 37415.0, 36606.0]
100,1751543883.9368522,[37324.0, 37359.0, 35462.0, 37286.0, 37248.0, 34430.0, 36923.0, 35732.0, 37330.0, 36837.0, 36674.0, 35827.0, 37692.0, 36735.0, 37416.0, 36606.0]
104,1751543884.2702208,[37325.0, 37360.0, 35463.0, 37287.0, 37248.0, 34430.0, 36923.0, 35732.0, 37329.0, 36837.0, 36672.0, 35828.0, 37693.0, 36737.0, 37416.0, 36606.0]
108,1751543884.6042976,[37323.0, 37359.0, 35462.0, 37287.0, 37249.0, 34430.0, 36921.0, 35731.0, 37331.0, 36838.0, 36672.0, 35826.0, 37693.0, 36736.0, 37415.0, 36606.0]
112,1751543884.937838,[37324.0, 37359.0, 35462.0, 37286.0, 37248.0, 34430.0, 36921.0, 35731.0, 37330.0, 36838.0, 36673.0, 35827.0, 37691.0, 36736.0, 37415.0, 36609.0]
116,1751543885.2710712,[37323.0, 37360.0, 35462.0, 37285.0, 37249.0, 34429.0, 36922.0, 35731.0, 37331.0, 36837.0, 36673.0, 35828.0, 37693.0, 36737.0, 37416.0, 36607.0]
120,1751543885.604498,[37324.0, 37359.0, 35463.0, 37285.0, 37250.0, 34429.0, 36921.0, 35731.0, 37330.0, 36838.0, 36674.0, 35828.0, 37691.0, 36735.0, 37416.0, 36609.0]
124,1751543885.9379656,[37325.0, 37359.0, 35462.0, 37287.0, 37250.0, 34430.0, 36921.0, 35731.0, 37330.0, 36837.0, 36672.0, 35828.0, 37692.0, 36737.0, 37417.0, 36608.0]
128,1751543886.2719393,[37323.0, 37360.0, 35461.0, 37286.0, 37251.0, 34430.0, 36922.0, 35731.0, 37332.0, 36837.0, 36675.0, 35828.0, 37692.0, 36735.0, 37416.0, 36608.0]
132,1751543886.6048365,[37323.0, 37358.0, 35461.0, 37285.0, 37250.0, 34430.0, 36921.0, 35730.0, 37332.0, 36838.0, 36673.0, 35826.0, 37692.0, 36736.0, 37418.0, 36609.0]
136,1751543886.9384851,[37323.0, 37359.0, 35461.0, 37286.0, 37248.0, 34431.0, 36923.0, 35731.0, 37331.0, 36837.0, 36674.0, 35827.0, 37694.0, 36737.0, 37417.0, 36607.0]
140,1751543887.271786,[37324.0, 37359.0, 35462.0, 37285.0, 37250.0, 34429.0, 36921.0, 35730.0, 37331.0, 36840.0, 36676.0, 35827.0, 37693.0, 36735.0, 37417.0, 36607.0]
144,1751543887.6066277,[37322.0, 37361.0, 35463.0, 37285.0, 37249.0, 34429.0, 36924.0, 35730.0, 37330.0, 36837.0, 36674.0, 35828.0, 37693.0, 36736.0, 37415.0, 36609.0]
148,1751543887.9395072,[37323.0, 37358.0, 35462.0, 37286.0, 37248.0, 34429.0, 36921.0, 35732.0, 37329.0, 36837.0, 36675.0, 35828.0, 37692.0, 36736.0, 37417.0, 36608.0]
