2,1751541523.543803,[0.7327854037284851, 0.35108882188796997, 0.5112705826759338, 0.13901889324188232, -0.9886224865913391, -0.057440441101789474, -0.043059054762125015, 0.0519142746925354, -0.9977228045463562]
3,1751541523.6363506,[0.7324571013450623, 0.3526594042778015, 0.511123776435852, 0.1387021392583847, -0.9886101484298706, -0.05840931460261345, -0.042191941291093826, 0.05302690714597702, -0.9977013468742371]
4,1751541523.7212195,[0.7321003079414368, 0.35421088337898254, 0.5109881162643433, 0.13839203119277954, -0.9886154532432556, -0.059051550924777985, -0.04132765159010887, 0.05380864441394806, -0.9976956248283386]
5,1751541523.8068008,[0.7317195534706116, 0.3557393550872803, 0.5108782649040222, 0.13811221718788147, -0.9886355996131897, -0.0593683235347271, -0.040449779480695724, 0.05426224693655968, -0.9977071285247803]
6,1751541523.8860307,[0.7313239574432373, 0.3572317957878113, 0.5108082890510559, 0.13789549469947815, -0.9886656403541565, -0.059372108429670334, -0.03955450281500816, 0.05439985916018486, -0.9977355003356934]
7,1751541523.9705648,[0.7309238314628601, 0.3586738407611847, 0.510785698890686, 0.13777443766593933, -0.9887010455131531, -0.059063006192445755, -0.038661740720272064, 0.05421791598200798, -0.9977803230285645]
8,1751541524.0550244,[0.7305358052253723, 0.36003318428993225, 0.5108267664909363, 0.13778455555438995, -0.9887335300445557, -0.05849313735961914, -0.03778352215886116, 0.05376647040247917, -0.9978383779525757]
9,1751541524.142009,[0.7301746010780334, 0.36127904057502747, 0.5109406113624573, 0.13795101642608643, -0.9887570738792419, -0.05769665539264679, -0.03694867342710495, 0.05307549983263016, -0.9979068040847778]
10,1751541524.2210977,[0.7298550605773926, 0.3623739182949066, 0.5111352205276489, 0.13828136026859283, -0.9887682795524597, -0.05670613795518875, -0.036191944032907486, 0.052173029631376266, -0.9979820251464844]
11,1751541524.3042898,[0.729584813117981, 0.36328330636024475, 0.5114166736602783, 0.1387663632631302, -0.9887653589248657, -0.05555984377861023, -0.03554195538163185, 0.051094118505716324, -0.9980611801147461]
12,1751541524.3906949,[0.7293664216995239, 0.36397016048431396, 0.5117887854576111, 0.13936226069927216, -0.988752543926239, -0.054282862693071365, -0.03502736985683441, 0.04986131191253662, -0.9981418251991272]
13,1751541524.4765403,[0.7291930317878723, 0.36439961194992065, 0.512255072593689, 0.13999724388122559, -0.9887382388114929, -0.05289214104413986, -0.03466508910059929, 0.04849117621779442, -0.9982219338417053]
14,1751541524.5574431,[0.7290521264076233, 0.36455240845680237, 0.5128031373023987, 0.14055858552455902, -0.9887399077415466, -0.051349181681871414, -0.034468356519937515, 0.046945810317993164, -0.9983025789260864]
15,1751541524.637468,[0.7289251089096069, 0.36442112922668457, 0.5134152770042419, 0.14092080295085907, -0.9887775182723999, -0.04960242658853531, -0.0344378687441349, 0.04517630860209465, -0.9983852505683899]
16,1751541524.7214127,[0.7287974953651428, 0.36401739716529846, 0.514058530330658, 0.1409514993429184, -0.9888726472854614, -0.047577548772096634, -0.03456634283065796, 0.04311240464448929, -0.9984720945358276]
17,1751541524.8079479,[0.7286604642868042, 0.3633916974067688, 0.5146775841712952, 0.14055666327476501, -0.9890405535697937, -0.045195572078228, -0.03486728295683861, 0.04067561402916908, -0.9985638856887817]
18,1751541524.8875334,[0.7285328507423401, 0.36261847615242004, 0.515199601650238, 0.13969196379184723, -0.9892870187759399, -0.04239521920681, -0.035360220819711685, 0.03780383616685867, -0.9986593723297119]
19,1751541524.9725072,[0.7284616231918335, 0.3618033230304718, 0.515548825263977, 0.13840404152870178, -0.9896010756492615, -0.03916514292359352, -0.03606898710131645, 0.034482840448617935, -0.9987541437149048]
20,1751541525.0611982,[0.7285210490226746, 0.36104917526245117, 0.5156762003898621, 0.1368015557527542, -0.9899617433547974, -0.035511989146471024, -0.03703021630644798, 0.030713386833667755, -0.9988420605659485]
21,1751541525.1417727,[0.7287804484367371, 0.36044952273368835, 0.5155918598175049, 0.13505566120147705, -0.9903355836868286, -0.03155060112476349, -0.03826108202338219, 0.026606081053614616, -0.9989135265350342]
