0,[-0.48178645968437195, 0.5734637975692749, -0.4195179343223572, -0.6830191612243652, -0.5963442325592041, 0.5290379524230957, -0.5379860401153564, -0.7303202152252197, -0.4746105670928955, 0.5430891513824463, -0.462493896484375, -0.6098202466964722, -0.44626808166503906, 0.5659583806991577, -0.4251895546913147, -0.616997480392456, -0.4273163676261902, 0.5926604866981506, -0.37118980288505554, -0.6442394256591797, -0.4156043827533722, 0.6023252010345459, -0.3422655165195465, -0.6444305777549744, -0.3747190535068512, 0.6360910534858704, -0.2653670907020569, -0.6398841738700867, -0.7878159880638123, 0.316121369600296, -0.7464728355407715, -0.4358903169631958]
4,[-0.47135260701179504, 0.5806514620780945, -0.4239991009235382, -0.6930402517318726, -0.5938156843185425, 0.5302906036376953, -0.5365574359893799, -0.72867751121521, -0.47603219747543335, 0.5405835509300232, -0.46477097272872925, -0.6120390892028809, -0.44295716285705566, 0.5686860084533691, -0.4175754189491272, -0.6186760663986206, -0.42730170488357544, 0.596019446849823, -0.3690469264984131, -0.6510391235351562, -0.4209977686405182, 0.6027796268463135, -0.33630281686782837, -0.6464335918426514, -0.3814789652824402, 0.6340201497077942, -0.2638145685195923, -0.6489231586456299, -0.7900774478912354, 0.31784456968307495, -0.7476211786270142, -0.435433030128479]
8,[-0.4734949767589569, 0.5817120671272278, -0.4198496341705322, -0.6903491020202637, -0.5909448266029358, 0.5337913036346436, -0.5350841879844666, -0.7368389368057251, -0.47356903553009033, 0.5473190546035767, -0.44862622022628784, -0.6109499931335449, -0.4401988983154297, 0.5697084665298462, -0.41253986954689026, -0.6189276576042175, -0.4145200550556183, 0.6054391264915466, -0.3568947911262512, -0.6615601778030396, -0.3994711935520172, 0.623608410358429, -0.3190009295940399, -0.6679448485374451, -0.37963637709617615, 0.6393524408340454, -0.2467677891254425, -0.6509436368942261, -0.7960161566734314, 0.31067296862602234, -0.7518086433410645, -0.4249768853187561]
12,[-0.4769085645675659, 0.5792874097824097, -0.4272063672542572, -0.691912829875946, -0.6024794578552246, 0.5286751985549927, -0.5302600264549255, -0.7338281869888306, -0.4767102301120758, 0.5469110608100891, -0.4564722776412964, -0.6170574426651001, -0.44273075461387634, 0.5708478689193726, -0.4133334755897522, -0.6228151917457581, -0.4163108468055725, 0.6046798825263977, -0.3538466691970825, -0.6600084900856018, -0.4002158045768738, 0.6205054521560669, -0.3130870759487152, -0.6574721932411194, -0.37332338094711304, 0.6392800807952881, -0.2532920241355896, -0.6484681963920593, -0.7986074090003967, 0.3072180449962616, -0.7571310997009277, -0.4248015880584717]
16,[-0.4652620553970337, 0.5900188088417053, -0.4101412892341614, -0.6964789628982544, -0.5922488570213318, 0.5370386838912964, -0.5268318057060242, -0.7432142496109009, -0.47574135661125183, 0.5512243509292603, -0.45798665285110474, -0.6226719617843628, -0.4356549084186554, 0.5778387188911438, -0.39630985260009766, -0.6230812668800354, -0.4063066840171814, 0.6160327792167664, -0.33493301272392273, -0.6717427968978882, -0.4022771120071411, 0.6233426928520203, -0.3026394248008728, -0.670768141746521, -0.3677344024181366, 0.6503176689147949, -0.22633561491966248, -0.6542197465896606, -0.8152281641960144, 0.2943718433380127, -0.7591177225112915, -0.4129372239112854]
20,[-0.4748901128768921, 0.5798767805099487, -0.4217846095561981, -0.6852500438690186, -0.590397298336029, 0.5333909392356873, -0.5292140245437622, -0.7349581122398376, -0.47618743777275085, 0.5432686805725098, -0.4713588356971741, -0.6137174963951111, -0.43671390414237976, 0.573280930519104, -0.40529343485832214, -0.6235285401344299, -0.4134775698184967, 0.6045592427253723, -0.3669883608818054, -0.6517650485038757, -0.4095707833766937, 0.6058155298233032, -0.339591383934021, -0.6420875787734985, -0.36864805221557617, 0.6399774551391602, -0.24724552035331726, -0.6404662132263184, -0.7931578755378723, 0.3114684820175171, -0.7448630332946777, -0.4264916777610779]
24,[-0.4278314709663391, 0.5673084855079651, -0.4322524666786194, -0.6151944398880005, -0.5364400744438171, 0.5167595148086548, -0.5667418241500854, -0.6621803045272827, -0.4324566423892975, 0.5336933135986328, -0.49111831188201904, -0.5626461505889893, -0.3917335271835327, 0.5699858665466309, -0.43113356828689575, -0.5715979933738708, -0.3762893080711365, 0.5971187353134155, -0.379730224609375, -0.6161434650421143, -0.35721349716186523, 0.6217211484909058, -0.3277941346168518, -0.6218202114105225, -0.32374709844589233, 0.6502092480659485, -0.23551268875598907, -0.6251843571662903, -0.7585952877998352, 0.31544774770736694, -0.7397720813751221, -0.39434391260147095]
28,[-0.3207336366176605, 0.5288295149803162, -0.4686645269393921, -0.4230884909629822, -0.408378005027771, 0.48547807335853577, -0.6223605871200562, -0.49246299266815186, -0.3160396218299866, 0.5254655480384827, -0.5517739057540894, -0.4621301293373108, -0.29925528168678284, 0.5440558195114136, -0.501116156578064, -0.4748295545578003, -0.25706809759140015, 0.60822594165802, -0.386884868144989, -0.5389378070831299, -0.20139622688293457, 0.6847098469734192, -0.2373122125864029, -0.6048040390014648, -0.15986591577529907, 0.7399555444717407, -0.0920386016368866, -0.62690269947052, -0.7027629017829895, 0.2888416349887848, -0.7396185398101807, -0.2744244933128357]
32,[-0.28842073678970337, 0.5047581791877747, -0.4780179262161255, -0.34850096702575684, -0.351190984249115, 0.49444547295570374, -0.6250357627868652, -0.4599279761314392, -0.2682587504386902, 0.540589451789856, -0.5277541279792786, -0.44919872283935547, -0.24947524070739746, 0.5634589791297913, -0.4762573838233948, -0.45942312479019165, -0.21256479620933533, 0.6233795285224915, -0.3582841455936432, -0.5233046412467957, -0.12628725171089172, 0.7365732192993164, -0.1549459993839264, -0.6136005520820618, -0.1007775068283081, 0.7841755151748657, -0.0038970261812210083, -0.636407732963562, -0.7045601606369019, 0.2633156180381775, -0.745324969291687, -0.20169489085674286]
36,[-0.2573736011981964, 0.5148398876190186, -0.471621572971344, -0.33963799476623535, -0.32944002747535706, 0.49916160106658936, -0.6069623827934265, -0.44920700788497925, -0.2520357370376587, 0.5490367412567139, -0.4986256957054138, -0.4515032172203064, -0.22793465852737427, 0.5812696218490601, -0.4413885772228241, -0.4681514501571655, -0.18092554807662964, 0.6449917554855347, -0.31556010246276855, -0.522804319858551, -0.12440282106399536, 0.7438637018203735, -0.1215105876326561, -0.615777313709259, -0.08422252535820007, 0.8041751384735107, 0.037952616810798645, -0.637708842754364, -0.7192373871803284, 0.24416524171829224, -0.7367715239524841, -0.16054897010326385]
40,[-0.2566302716732025, 0.5153136849403381, -0.46404314041137695, -0.34000784158706665, -0.33072906732559204, 0.49649739265441895, -0.604237973690033, -0.4476127624511719, -0.24215108156204224, 0.5595130920410156, -0.49102920293807983, -0.4600096344947815, -0.2170119285583496, 0.5898476243019104, -0.4274846315383911, -0.46930670738220215, -0.1722865253686905, 0.6561195850372314, -0.3042442202568054, -0.5357495546340942, -0.11430078744888306, 0.7488880157470703, -0.09895949065685272, -0.6156734824180603, -0.09380760788917542, 0.8014733195304871, 0.04824547469615936, -0.6448308825492859, -0.7234525084495544, 0.23806244134902954, -0.7416275143623352, -0.15286429226398468]
44,[-0.2581939995288849, 0.5115931034088135, -0.47015684843063354, -0.33319979906082153, -0.34375596046447754, 0.48583340644836426, -0.6093817353248596, -0.4462782144546509, -0.2602434754371643, 0.5410556793212891, -0.503985583782196, -0.4451442360877991, -0.23632198572158813, 0.5692102313041687, -0.43384307622909546, -0.4566844701766968, -0.18081705272197723, 0.6446486711502075, -0.30850717425346375, -0.5245984196662903, -0.12088377773761749, 0.7431653738021851, -0.11957094818353653, -0.6110929250717163, -0.08124518394470215, 0.8065659403800964, 0.047778770327568054, -0.6444991827011108, -0.7226510643959045, 0.23779892921447754, -0.7415887713432312, -0.15342281758785248]
48,[-0.24489255249500275, 0.5239640474319458, -0.45938360691070557, -0.3404078483581543, -0.3262977600097656, 0.5039594769477844, -0.6012929677963257, -0.4538431763648987, -0.23446178436279297, 0.5695439577102661, -0.48151206970214844, -0.46245771646499634, -0.22270633280277252, 0.5850023627281189, -0.4250199794769287, -0.4654695987701416, -0.17540088295936584, 0.6526526808738708, -0.2858330309391022, -0.5322323441505432, -0.11484384536743164, 0.7566443085670471, -0.08680713921785355, -0.6268892884254456, -0.08323386311531067, 0.8103280663490295, 0.06894992291927338, -0.6419602632522583, -0.7332724928855896, 0.23230111598968506, -0.741887092590332, -0.14034809172153473]
52,[-0.2604866325855255, 0.5081086158752441, -0.47819846868515015, -0.32814252376556396, -0.3244628310203552, 0.4993559420108795, -0.6010584831237793, -0.4392685890197754, -0.24216502904891968, 0.5567753911018372, -0.5027788281440735, -0.4519398808479309, -0.23276947438716888, 0.5688144564628601, -0.4629363417625427, -0.45499277114868164, -0.1981433480978012, 0.6276887059211731, -0.3251384496688843, -0.508822500705719, -0.13157761096954346, 0.7282601594924927, -0.13162697851657867, -0.5937711000442505, -0.07977601885795593, 0.8039037585258484, 0.04214449226856232, -0.6386153101921082, -0.7099946141242981, 0.24985668063163757, -0.7357314229011536, -0.1616811901330948]
56,[-0.2473648339509964, 0.5151821970939636, -0.46825945377349854, -0.3344328999519348, -0.3196122944355011, 0.5062653422355652, -0.5937365889549255, -0.45019376277923584, -0.2384292185306549, 0.5610924959182739, -0.476230263710022, -0.45788002014160156, -0.2312048077583313, 0.5786000490188599, -0.4234384298324585, -0.4611471891403198, -0.1742614060640335, 0.6522741317749023, -0.29061055183410645, -0.5269261598587036, -0.11540715396404266, 0.7516014575958252, -0.0916786640882492, -0.6178815960884094, -0.0887911319732666, 0.8028970956802368, 0.0594857782125473, -0.6345258951187134, -0.7311132550239563, 0.2304440289735794, -0.738008975982666, -0.1376463621854782]
60,[-0.24735313653945923, 0.5131984949111938, -0.4578847885131836, -0.3205949664115906, -0.3125078082084656, 0.5034371018409729, -0.5978227257728577, -0.44307565689086914, -0.23033347725868225, 0.5637363195419312, -0.4807204008102417, -0.4553094506263733, -0.22335118055343628, 0.5797754526138306, -0.4180484414100647, -0.4529619812965393, -0.16423679888248444, 0.6597722768783569, -0.27571916580200195, -0.5257768630981445, -0.10086539387702942, 0.7588858008384705, -0.07605476677417755, -0.6143923997879028, -0.07393896579742432, 0.8143911361694336, 0.07623736560344696, -0.6385054588317871, -0.7265946269035339, 0.2316814363002777, -0.7339943051338196, -0.13041633367538452]
64,[-0.23930373787879944, 0.5178890228271484, -0.46206504106521606, -0.32426536083221436, -0.3009880483150482, 0.518391489982605, -0.5816615223884583, -0.4528011679649353, -0.2351115345954895, 0.5621100664138794, -0.4692303538322449, -0.4507228136062622, -0.21323592960834503, 0.5907114744186401, -0.4042831063270569, -0.4660639762878418, -0.16155044734477997, 0.6642264127731323, -0.2731618881225586, -0.5282683372497559, -0.10308994352817535, 0.7584583163261414, -0.07476595044136047, -0.6145684123039246, -0.07700294256210327, 0.8113404512405396, 0.0831528753042221, -0.6340707540512085, -0.728287935256958, 0.23033230006694794, -0.7367669939994812, -0.12470652163028717]
